Date,S&P 500
1/21/33,7.1
1/23/33,7.03
1/24/33,6.98
1/25/33,7.1
1/26/33,7.05
1/27/33,7.04
1/28/33,6.96
1/30/33,6.98
1/31/33,6.94
2/1/33,6.67
2/2/33,6.55
2/3/33,6.53
2/4/33,6.45
2/6/33,6.48
2/7/33,6.54
2/8/33,6.62
2/9/33,6.76
2/10/33,6.66
2/11/33,6.67
2/14/33,6.32
2/15/33,6.28
2/16/33,6.13
2/17/33,6.23
2/18/33,6.19
2/20/33,6
2/21/33,5.96
2/23/33,5.68
2/24/33,5.9
2/25/33,5.59
2/27/33,5.53
2/28/33,5.66
3/1/33,5.77
3/2/33,5.65
3/3/33,5.84
3/15/33,6.81
3/16/33,6.93
3/17/33,6.63
3/18/33,6.61
3/20/33,6.5
3/21/33,6.2
3/22/33,6.12
3/23/33,6.25
3/24/33,6.25
3/25/33,6.22
3/27/33,6.09
3/28/33,6.21
3/29/33,6.07
3/30/33,6.05
3/31/33,5.85
4/1/33,5.88
4/3/33,5.87
4/4/33,5.9
4/5/33,5.95
4/6/33,6.05
4/7/33,6.12
4/8/33,6.21
4/10/33,6.54
4/11/33,6.51
4/12/33,6.41
4/13/33,6.67
4/15/33,6.66
4/17/33,6.53
4/18/33,6.66
4/19/33,7.14
4/20/33,7.82
4/21/33,7.44
4/22/33,7.75
4/24/33,7.91
4/25/33,7.72
4/26/33,7.77
4/27/33,7.7
4/28/33,7.83
4/29/33,8.32
5/1/33,8.43
5/2/33,8.46
5/3/33,8.41
5/4/33,8.65
5/5/33,8.74
5/6/33,8.48
5/8/33,8.34
5/9/33,8.4
5/10/33,8.82
5/11/33,9.07
5/12/33,9.03
5/13/33,8.81
5/15/33,8.68
5/16/33,8.85
5/17/33,8.94
5/18/33,8.89
5/19/33,8.82
5/20/33,8.66
5/22/33,8.64
5/23/33,8.96
5/24/33,9.15
5/25/33,9.08
5/26/33,9.34
5/27/33,9.64
5/29/33,9.78
5/31/33,9.64
6/1/33,9.74
6/2/33,10.13
6/3/33,9.85
6/5/33,10.07
6/6/33,10.04
6/7/33,10.22
6/8/33,10.31
6/9/33,10.41
6/10/33,10.49
6/12/33,10.89
6/13/33,10.57
6/14/33,10.47
6/15/33,9.74
6/16/33,9.81
6/17/33,9.96
6/19/33,10.68
6/20/33,10.52
6/21/33,10.58
6/22/33,10.22
6/23/33,10.56
6/24/33,10.59
6/26/33,10.87
6/27/33,10.98
6/28/33,10.84
6/29/33,10.74
6/30/33,10.91
7/1/33,11.19
7/3/33,11.62
7/5/33,11.55
7/6/33,11.85
7/7/33,11.96
7/8/33,11.97
7/10/33,11.86
7/11/33,11.71
7/12/33,11.87
7/13/33,12
7/14/33,11.85
7/15/33,11.91
7/17/33,12.01
7/18/33,12.2
7/19/33,11.6
7/20/33,10.57
7/21/33,9.65
7/22/33,9.71
7/24/33,10.5
7/25/33,10.32
7/26/33,10.59
7/27/33,10.68
7/28/33,10.43
7/31/33,9.95
8/1/33,10.25
8/2/33,10.49
8/3/33,10.36
8/4/33,10.13
8/7/33,10.05
8/8/33,10.39
8/9/33,10.81
8/10/33,10.63
8/11/33,10.59
8/14/33,10.46
8/15/33,10.48
8/16/33,10.2
8/17/33,10.76
8/18/33,10.58
8/21/33,10.75
8/22/33,10.92
8/23/33,10.78
8/24/33,10.88
8/25/33,11.28
8/28/33,11.26
8/29/33,11.2
8/30/33,11.1
8/31/33,11.09
9/1/33,11.23
9/5/33,10.84
9/6/33,10.85
9/7/33,10.7
9/8/33,10.66
9/9/33,10.66
9/11/33,11.13
9/12/33,11.06
9/13/33,11.11
9/14/33,11.13
9/15/33,10.82
9/16/33,11.1
9/18/33,11
9/19/33,11.04
9/20/33,10.69
9/21/33,10.03
9/22/33,10.26
9/23/33,10.41
9/25/33,10.16
9/26/33,10.07
9/27/33,9.65
9/28/33,9.79
9/29/33,9.72
9/30/33,9.83
10/2/33,9.62
10/3/33,9.67
10/4/33,10.29
10/5/33,10.16
10/6/33,10.05
10/7/33,10.13
10/9/33,10.32
10/10/33,10.23
10/11/33,10.24
10/13/33,9.85
10/14/33,9.88
10/16/33,9.21
10/17/33,9.51
10/18/33,9.07
10/19/33,8.61
10/20/33,8.86
10/21/33,8.57
10/23/33,9.02
10/24/33,9.38
10/25/33,9.63
10/26/33,9.44
10/27/33,9.54
10/28/33,9.41
10/30/33,9.04
10/31/33,8.96
11/1/33,9.12
11/2/33,9.22
11/3/33,9.54
11/4/33,9.51
11/6/33,9.45
11/8/33,9.8
11/9/33,9.87
11/10/33,9.72
11/11/33,9.84
11/13/33,9.81
11/14/33,9.69
11/15/33,9.58
11/16/33,10.03
11/17/33,9.92
11/18/33,9.94
11/20/33,10.23
11/21/33,10.1
11/22/33,10.05
11/23/33,9.87
11/24/33,10.01
11/25/33,10.04
11/27/33,9.69
11/28/33,9.7
11/29/33,9.88
12/1/33,9.91
12/2/33,9.92
12/4/33,9.9
12/5/33,10.2
12/6/33,10.13
12/7/33,10.2
12/8/33,10.1
12/9/33,10.28
12/11/33,10.31
12/12/33,10.29
12/13/33,10.19
12/14/33,10.23
12/15/33,10.07
12/16/33,9.89
12/18/33,9.77
12/19/33,9.75
12/20/33,9.57
12/21/33,9.55
12/22/33,9.86
12/23/33,9.77
12/26/33,9.58
12/27/33,9.71
12/28/33,9.99
12/29/33,9.97
12/30/33,10.1
1/2/34,10.11
1/3/34,9.97
1/4/34,9.94
1/5/34,9.81
1/6/34,9.77
1/8/34,9.76
1/9/34,9.87
1/10/34,10.14
1/11/34,10.19
1/12/34,10.07
1/13/34,10.06
1/15/34,10.64
1/16/34,10.69
1/17/34,10.66
1/18/34,10.63
1/19/34,10.93
1/20/34,10.94
1/22/34,10.91
1/23/34,11.05
1/24/34,11.12
1/25/34,11.12
1/26/34,11.02
1/27/34,11.01
1/29/34,11.19
1/30/34,11.33
1/31/34,11.17
2/1/34,11.33
2/2/34,11.46
2/3/34,11.45
2/5/34,11.81
2/6/34,11.82
2/7/34,11.45
2/8/34,11.5
2/9/34,11.18
2/10/34,11.15
2/13/34,11.22
2/14/34,11.29
2/15/34,11.51
2/16/34,11.54
2/17/34,11.59
2/19/34,11.36
2/20/34,11.4
2/21/34,11.43
2/23/34,11.13
2/24/34,10.94
2/26/34,10.69
2/27/34,10.81
2/28/34,10.76
3/1/34,10.72
3/2/34,11.07
3/3/34,11.07
3/5/34,11.01
3/6/34,10.88
3/7/34,10.6
3/8/34,10.8
3/9/34,10.73
3/10/34,10.76
3/12/34,10.96
3/13/34,10.96
3/14/34,10.97
3/15/34,10.79
3/16/34,10.82
3/17/34,10.69
3/19/34,10.45
3/20/34,10.66
3/21/34,10.45
3/22/34,10.64
3/23/34,10.53
3/24/34,10.41
3/26/34,10.71
3/27/34,10.42
3/28/34,10.45
3/29/34,10.62
3/31/34,10.75
4/2/34,10.76
4/3/34,10.84
4/4/34,10.87
4/5/34,10.9
4/6/34,10.95
4/7/34,10.92
4/9/34,10.87
4/10/34,11.03
4/11/34,11.02
4/12/34,10.99
4/13/34,10.95
4/14/34,10.95
4/16/34,10.78
4/17/34,10.89
4/18/34,11.03
4/19/34,11.05
4/20/34,11.16
4/21/34,11.14
4/23/34,11.09
4/24/34,11
4/25/34,10.94
4/26/34,10.79
4/27/34,10.8
4/28/34,10.71
4/30/34,10.46
5/1/34,10.46
5/2/34,10.25
5/3/34,10.29
5/4/34,10.32
5/5/34,10.16
5/7/34,9.81
5/8/34,10.05
5/9/34,9.88
5/10/34,9.65
5/11/34,9.55
5/12/34,9.42
5/14/34,9.45
5/15/34,9.63
5/16/34,9.56
5/17/34,9.59
5/18/34,9.85
5/19/34,9.82
5/21/34,9.87
5/22/34,9.65
5/23/34,9.56
5/24/34,9.59
5/25/34,9.7
5/26/34,9.75
5/28/34,9.83
5/29/34,9.79
5/31/34,9.61
6/1/34,9.38
6/2/34,9.35
6/4/34,9.49
6/5/34,9.72
6/6/34,9.74
6/7/34,9.71
6/8/34,10.17
6/9/34,10.22
6/11/34,10.09
6/12/34,10.2
6/13/34,10.2
6/14/34,10.05
6/15/34,10.23
6/16/34,10.37
6/18/34,10.37
6/19/34,10.19
6/20/34,10.08
6/21/34,9.98
6/22/34,9.76
6/23/34,9.83
6/25/34,9.73
6/26/34,9.96
6/27/34,9.93
6/28/34,9.98
6/29/34,9.81
6/30/34,9.81
7/2/34,9.69
7/3/34,9.66
7/5/34,9.82
7/6/34,9.91
7/7/34,9.89
7/9/34,9.88
7/10/34,9.94
7/11/34,9.99
7/12/34,9.91
7/13/34,9.93
7/14/34,9.94
7/16/34,9.72
7/17/34,9.68
7/18/34,9.84
7/19/34,9.74
7/20/34,9.47
7/21/34,9.44
7/23/34,9.09
7/24/34,8.99
7/25/34,9.07
7/26/34,8.36
7/27/34,8.6
7/28/34,8.73
7/30/34,8.67
7/31/34,8.68
8/1/34,8.95
8/2/34,9.01
8/3/34,8.9
8/4/34,8.72
8/6/34,8.71
8/7/34,8.69
8/8/34,8.83
8/9/34,9.13
8/10/34,8.93
8/11/34,8.95
8/13/34,9.17
8/14/34,9.1
8/15/34,9.04
8/16/34,9.11
8/17/34,9.06
8/18/34,9.01
8/20/34,8.97
8/21/34,9.19
8/22/34,9.4
8/23/34,9.35
8/24/34,9.52
8/25/34,9.54
8/27/34,9.39
8/28/34,9.34
8/29/34,9.26
8/30/34,9.16
8/31/34,9.15
9/1/34,9.13
9/4/34,9.06
9/5/34,9.21
9/6/34,9.02
9/7/34,8.92
9/8/34,8.89
9/10/34,8.7
9/11/34,8.72
9/12/34,8.75
9/13/34,8.72
9/14/34,8.47
9/15/34,8.52
9/17/34,8.45
9/18/34,8.52
9/19/34,8.74
9/20/34,8.77
9/21/34,8.95
9/22/34,8.96
9/24/34,8.9
9/25/34,9.15
9/26/34,9.09
9/27/34,9.18
9/28/34,9.08
9/29/34,9.1
10/1/34,8.83
10/2/34,8.86
10/3/34,8.83
10/4/34,8.82
10/5/34,9
10/6/34,8.98
10/8/34,8.92
10/9/34,8.83
10/10/34,9.07
10/11/34,9.19
10/13/34,9.09
10/15/34,9
10/16/34,9.09
10/17/34,9.11
10/18/34,9.07
10/19/34,9.03
10/20/34,9.04
10/22/34,9.02
10/23/34,8.99
10/24/34,9.14
10/25/34,8.93
10/26/34,8.8
10/27/34,8.81
10/29/34,8.76
10/30/34,8.79
10/31/34,8.81
11/1/34,8.77
11/2/34,8.87
11/3/34,8.95
11/5/34,9.02
11/7/34,9.19
11/8/34,9.12
11/9/34,9.3
11/10/34,9.32
11/13/34,9.23
11/14/34,9.2
11/15/34,9
11/16/34,9.18
11/17/34,9.14
11/19/34,9.1
11/20/34,9.14
11/21/34,9.1
11/22/34,9.14
11/23/34,9.27
11/24/34,9.39
11/26/34,9.52
11/27/34,9.43
11/28/34,9.54
11/30/34,9.54
12/1/34,9.53
12/3/34,9.41
12/4/34,9.48
12/5/34,9.56
12/6/34,9.54
12/7/34,9.46
12/8/34,9.4
12/10/34,9.36
12/11/34,9.17
12/12/34,9.18
12/13/34,9.13
12/14/34,9.11
12/15/34,9.15
12/17/34,9.17
12/18/34,9.16
12/19/34,9.03
12/20/34,9.02
12/21/34,9.04
12/22/34,9.03
12/24/34,9.11
12/26/34,9.06
12/27/34,9.07
12/28/34,9.41
12/29/34,9.44
12/31/34,9.5
1/2/35,9.51
1/3/35,9.53
1/4/35,9.51
1/5/35,9.57
1/7/35,9.58
1/8/35,9.47
1/9/35,9.46
1/10/35,9.44
1/11/35,9.25
1/12/35,9.15
1/14/35,9.17
1/15/35,8.96
1/16/35,9
1/17/35,9.14
1/18/35,9.18
1/19/35,9.25
1/21/35,9.28
1/22/35,9.2
1/23/35,9.2
1/24/35,9.18
1/25/35,9.23
1/26/35,9.2
1/28/35,9.07
1/29/35,8.98
1/30/35,9.03
1/31/35,9.1
2/1/35,9.05
2/2/35,9.09
2/4/35,8.99
2/5/35,8.89
2/6/35,8.81
2/7/35,8.88
2/8/35,9.03
2/9/35,9.06
2/11/35,9.02
2/13/35,9.01
2/14/35,9.01
2/15/35,9.06
2/16/35,9.05
2/18/35,9.34
2/19/35,9.19
2/20/35,9.04
2/21/35,9.03
2/23/35,8.86
2/25/35,8.85
2/26/35,8.76
2/27/35,8.79
2/28/35,8.74
3/1/35,8.79
3/2/35,8.79
3/4/35,8.72
3/5/35,8.47
3/6/35,8.45
3/7/35,8.56
3/8/35,8.54
3/9/35,8.48
3/11/35,8.32
3/12/35,8.16
3/13/35,8.19
3/14/35,8.06
3/15/35,8.23
3/16/35,8.22
3/18/35,8.14
3/19/35,8.26
3/20/35,8.25
3/21/35,8.42
3/22/35,8.55
3/23/35,8.46
3/25/35,8.42
3/26/35,8.35
3/27/35,8.44
3/28/35,8.45
3/29/35,8.45
3/30/35,8.47
4/1/35,8.54
4/2/35,8.5
4/3/35,8.48
4/4/35,8.57
4/5/35,8.78
4/6/35,8.82
4/8/35,8.78
4/9/35,8.94
4/10/35,8.9
4/11/35,8.85
4/12/35,8.95
4/13/35,9.07
4/15/35,9.13
4/16/35,9.15
4/17/35,9.01
4/18/35,9.14
4/20/35,9.34
4/22/35,9.41
4/23/35,9.44
4/24/35,9.32
4/25/35,9.44
4/26/35,9.4
4/27/35,9.34
4/29/35,9.39
4/30/35,9.28
5/1/35,9.23
5/2/35,9.27
5/3/35,9.42
5/4/35,9.5
5/6/35,9.42
5/7/35,9.38
5/8/35,9.65
5/9/35,9.69
5/10/35,9.75
5/11/35,9.8
5/13/35,9.8
5/14/35,9.81
5/15/35,9.82
5/16/35,10.04
5/17/35,10.01
5/18/35,9.87
5/20/35,9.89
5/21/35,9.98
5/22/35,10.06
5/23/35,10.07
5/24/35,10.02
5/25/35,9.96
5/27/35,10.03
5/28/35,9.85
5/29/35,9.69
5/31/35,9.58
6/1/35,9.51
6/3/35,9.67
6/4/35,9.92
6/5/35,9.91
6/6/35,9.84
6/7/35,9.9
6/8/35,9.98
6/10/35,10.03
6/11/35,10.13
6/12/35,10.06
6/13/35,10.12
6/14/35,10.22
6/15/35,10.26
6/17/35,10.22
6/18/35,10.28
6/19/35,10.23
6/20/35,10.15
6/21/35,10.38
6/22/35,10.52
6/24/35,10.47
6/25/35,10.32
6/26/35,10.2
6/27/35,10.15
6/28/35,10.24
6/29/35,10.23
7/1/35,10.28
7/2/35,10.29
7/3/35,10.35
7/5/35,10.47
7/6/35,10.47
7/8/35,10.6
7/9/35,10.55
7/10/35,10.63
7/11/35,10.52
7/12/35,10.62
7/13/35,10.6
7/15/35,10.6
7/16/35,10.6
7/17/35,10.67
7/18/35,10.66
7/19/35,10.58
7/20/35,10.61
7/22/35,10.77
7/23/35,10.76
7/24/35,10.84
7/25/35,10.73
7/26/35,10.79
7/27/35,10.92
7/29/35,11.04
7/30/35,10.94
7/31/35,11.08
8/1/35,11.04
8/2/35,10.95
8/3/35,11.12
8/5/35,11.2
8/6/35,11.19
8/7/35,11.18
8/8/35,11.22
8/9/35,11.49
8/10/35,11.6
8/12/35,11.6
8/13/35,11.67
8/14/35,11.67
8/15/35,11.54
8/16/35,11.64
8/17/35,11.7
8/19/35,11.42
8/20/35,11.45
8/21/35,11.55
8/22/35,11.59
8/23/35,11.56
8/24/35,11.32
8/26/35,11.46
8/27/35,11.12
8/28/35,11.1
8/29/35,11.17
8/30/35,11.24
8/31/35,11.32
9/3/35,11.21
9/4/35,11.36
9/5/35,11.47
9/6/35,11.65
9/7/35,11.72
9/9/35,11.76
9/10/35,11.86
9/11/35,11.92
9/12/35,11.78
9/13/35,11.8
9/14/35,11.77
9/16/35,11.64
9/17/35,11.72
9/18/35,11.82
9/19/35,11.58
9/20/35,11.26
9/21/35,11.31
9/23/35,11.4
9/24/35,11.54
9/25/35,11.59
9/26/35,11.59
9/27/35,11.56
9/28/35,11.57
9/30/35,11.59
10/1/35,11.48
10/2/35,11.1
10/3/35,11.26
10/4/35,11.36
10/5/35,11.44
10/7/35,11.53
10/8/35,11.45
10/9/35,11.51
10/10/35,11.74
10/11/35,11.75
10/14/35,11.88
10/15/35,11.96
10/16/35,11.72
10/17/35,11.85
10/18/35,11.81
10/19/35,12
10/21/35,12.19
10/22/35,12.25
10/23/35,12.33
10/24/35,12.31
10/25/35,12.43
10/26/35,12.55
10/28/35,12.46
10/29/35,12.45
10/30/35,12.36
10/31/35,12.46
11/1/35,12.61
11/2/35,12.58
11/4/35,12.62
11/6/35,12.86
11/7/35,12.81
11/8/35,12.92
11/9/35,12.94
11/12/35,12.81
11/13/35,12.96
11/14/35,13.2
11/15/35,13.25
11/16/35,13.33
11/18/35,13.28
11/19/35,13.46
11/20/35,13.29
11/21/35,13.42
11/22/35,13.14
11/23/35,13.35
11/25/35,13.18
11/26/35,12.99
11/27/35,13.09
11/29/35,12.94
11/30/35,12.95
12/2/35,12.75
12/3/35,13.1
12/4/35,13.21
12/5/35,13.18
12/6/35,13.15
12/7/35,13.3
12/9/35,13.32
12/10/35,13.09
12/11/35,13.14
12/12/35,12.96
12/13/35,12.84
12/14/35,12.86
12/16/35,12.73
12/17/35,12.9
12/18/35,12.86
12/19/35,12.8
12/20/35,12.88
12/21/35,12.94
12/23/35,12.96
12/24/35,13.09
12/26/35,13.12
12/27/35,13.11
12/28/35,13.03
12/30/35,13.3
12/31/35,13.43
1/2/36,13.4
1/3/36,13.55
1/4/36,13.47
1/6/36,13.41
1/7/36,13.62
1/8/36,13.7
1/9/36,13.67
1/10/36,13.78
1/11/36,13.72
1/13/36,13.72
1/14/36,13.8
1/15/36,13.71
1/16/36,13.77
1/17/36,13.75
1/18/36,13.64
1/20/36,13.52
1/21/36,13.47
1/22/36,13.76
1/23/36,13.91
1/24/36,13.85
1/25/36,13.95
1/27/36,13.99
1/28/36,14.01
1/29/36,14.15
1/30/36,14.08
1/31/36,14.31
2/1/36,14.3
2/3/36,14.44
2/4/36,14.42
2/5/36,14.37
2/6/36,14.39
2/7/36,14.32
2/8/36,14.35
2/10/36,14.43
2/11/36,14.63
2/13/36,14.72
2/14/36,14.66
2/15/36,14.74
2/17/36,14.58
2/18/36,14.74
2/19/36,14.64
2/20/36,14.87
2/21/36,14.83
2/24/36,14.69
2/25/36,14.42
2/26/36,14.35
2/27/36,14.69
2/28/36,14.6
2/29/36,14.55
3/2/36,14.77
3/3/36,14.98
3/4/36,15.02
3/5/36,15.04
3/6/36,15.1
3/7/36,14.99
3/9/36,14.51
3/10/36,14.73
3/11/36,14.88
3/12/36,14.46
3/13/36,14.24
3/14/36,14.62
3/16/36,14.57
3/17/36,14.92
3/18/36,14.86
3/19/36,15.06
3/20/36,15.04
3/21/36,14.95
3/23/36,15.05
3/24/36,14.97
3/25/36,15.1
3/26/36,15.05
3/27/36,14.82
3/28/36,14.84
3/30/36,14.81
3/31/36,14.92
4/1/36,15.19
4/2/36,15.34
4/3/36,15.27
4/4/36,15.39
4/6/36,15.51
4/7/36,15.43
4/8/36,15.44
4/9/36,15.39
4/11/36,15.43
4/13/36,15.42
4/14/36,15.11
4/15/36,15.26
4/16/36,15.19
4/17/36,15.1
4/18/36,14.97
4/20/36,14.62
4/21/36,14.6
4/22/36,14.85
4/23/36,14.4
4/24/36,14.44
4/25/36,14.52
4/27/36,13.96
4/28/36,13.94
4/29/36,13.53
4/30/36,13.77
5/1/36,13.87
5/2/36,13.8
5/4/36,13.82
5/5/36,14.02
5/6/36,14.18
5/7/36,13.92
5/8/36,13.9
5/9/36,14.01
5/11/36,13.86
5/12/36,13.86
5/13/36,13.97
5/14/36,14.29
5/15/36,14.29
5/16/36,14.29
5/18/36,14.19
5/19/36,13.85
5/20/36,13.99
5/21/36,13.94
5/22/36,14.09
5/23/36,14.23
5/25/36,14.25
5/26/36,14.45
5/27/36,14.42
5/28/36,14.3
5/29/36,14.4
6/1/36,14.39
6/2/36,14.39
6/3/36,14.34
6/4/36,14.13
6/5/36,14.12
6/6/36,14.2
6/8/36,14.34
6/9/36,14.48
6/10/36,14.55
6/11/36,14.76
6/12/36,14.59
6/13/36,14.71
6/15/36,14.74
6/16/36,14.92
6/17/36,14.85
6/18/36,14.92
6/19/36,14.83
6/20/36,14.91
6/22/36,15.07
6/23/36,15
6/24/36,15.16
6/25/36,15
6/26/36,14.95
6/27/36,14.97
6/29/36,14.89
6/30/36,14.84
7/1/36,14.9
7/2/36,14.88
7/3/36,15.02
7/6/36,14.94
7/7/36,14.81
7/8/36,14.89
7/9/36,15.07
7/10/36,15.35
7/11/36,15.45
7/13/36,15.45
7/14/36,15.63
7/15/36,15.64
7/16/36,15.63
7/17/36,15.66
7/18/36,15.75
7/20/36,15.83
7/21/36,15.93
7/22/36,15.83
7/23/36,15.89
7/24/36,15.83
7/25/36,15.99
7/27/36,16.15
7/28/36,16.12
7/29/36,15.96
7/30/36,16.02
7/31/36,15.85
8/1/36,15.87
8/3/36,15.91
8/4/36,15.87
8/5/36,15.77
8/6/36,15.87
8/7/36,16.08
8/8/36,16.24
8/10/36,16.2
8/11/36,16.08
8/12/36,16.16
8/13/36,16.08
8/14/36,15.87
8/15/36,15.91
8/17/36,15.8
8/18/36,15.81
8/19/36,15.9
8/20/36,15.81
8/21/36,15.32
8/22/36,15.5
8/24/36,15.65
8/25/36,15.67
8/26/36,15.55
8/27/36,15.89
8/28/36,15.92
8/29/36,15.96
8/31/36,15.99
9/1/36,15.95
9/2/36,16.01
9/3/36,15.95
9/4/36,16.02
9/5/36,16.12
9/8/36,16.29
9/9/36,16.17
9/10/36,16.16
9/11/36,16.11
9/12/36,16.07
9/14/36,15.96
9/15/36,15.93
9/16/36,15.75
9/17/36,15.87
9/18/36,16.03
9/19/36,16.13
9/21/36,16.16
9/22/36,16.22
9/23/36,16.14
9/24/36,16.17
9/25/36,15.88
9/26/36,16.03
9/28/36,16.13
9/29/36,16.06
9/30/36,16.01
10/1/36,16.04
10/2/36,16.35
10/3/36,16.51
10/5/36,16.53
10/6/36,16.68
10/7/36,16.72
10/8/36,16.81
10/9/36,16.87
10/10/36,16.98
10/13/36,16.96
10/14/36,16.88
10/15/36,16.85
10/16/36,17.04
10/17/36,17.12
10/19/36,17.13
10/20/36,17.11
10/21/36,17.18
10/22/36,17.04
10/23/36,17.09
10/24/36,17.11
10/26/36,16.65
10/27/36,16.93
10/28/36,16.94
10/29/36,17.2
10/30/36,17.23
10/31/36,17.21
11/2/36,17.17
11/4/36,17.43
11/5/36,17.56
11/6/36,17.43
11/7/36,17.68
11/9/36,17.69
11/10/36,17.63
11/12/36,17.43
11/13/36,17.24
11/14/36,17.13
11/16/36,17.4
11/17/36,17.64
11/18/36,17.51
11/19/36,17.3
11/20/36,17.13
11/21/36,17.31
11/23/36,16.89
11/24/36,17.18
11/25/36,17.09
11/27/36,17.34
11/28/36,17.37
11/30/36,17.28
12/1/36,17.14
12/2/36,16.95
12/3/36,17.04
12/4/36,17.01
12/5/36,17.03
12/7/36,16.91
12/8/36,16.97
12/9/36,17.05
12/10/36,17.22
12/11/36,17.14
12/12/36,17.16
12/14/36,17.32
12/15/36,17.32
12/16/36,17.29
12/17/36,17.16
12/18/36,17
12/19/36,16.86
12/21/36,16.65
12/22/36,16.86
12/23/36,17.03
12/24/36,17.06
12/28/36,16.94
12/29/36,17.01
12/30/36,17.27
12/31/36,17.18
1/2/37,17.02
1/4/37,16.93
1/5/37,17.08
1/6/37,17.09
1/7/37,17.48
1/8/37,17.48
1/9/37,17.5
1/11/37,17.57
1/12/37,17.58
1/13/37,17.61
1/14/37,17.66
1/15/37,17.74
1/16/37,17.86
1/18/37,17.74
1/19/37,17.62
1/20/37,17.84
1/21/37,17.96
1/22/37,17.87
1/23/37,17.92
1/25/37,17.77
1/26/37,17.51
1/27/37,17.65
1/28/37,17.63
1/29/37,17.77
1/30/37,17.83
2/1/37,17.88
2/2/37,18
2/3/37,18.13
2/4/37,18.15
2/5/37,17.86
2/6/37,18.02
2/8/37,18.07
2/9/37,17.99
2/10/37,18.17
2/11/37,18.32
2/13/37,18.26
2/15/37,18.1
2/16/37,18.15
2/17/37,18.12
2/18/37,18.22
2/19/37,18.37
2/20/37,18.36
2/23/37,17.97
2/24/37,18.07
2/25/37,18
2/26/37,18.06
2/27/37,18.09
3/1/37,18.09
3/2/37,18.34
3/3/37,18.55
3/4/37,18.38
3/5/37,18.62
3/6/37,18.68
3/8/37,18.56
3/9/37,18.54
3/10/37,18.67
3/11/37,18.38
3/12/37,18.36
3/13/37,18.28
3/15/37,18.14
3/16/37,18.23
3/17/37,18.11
3/18/37,17.73
3/19/37,17.72
3/20/37,17.71
3/22/37,17.22
3/23/37,17.49
3/24/37,17.7
3/25/37,17.68
3/27/37,17.75
3/29/37,17.63
3/30/37,17.95
3/31/37,17.92
4/1/37,17.71
4/2/37,17.49
4/3/37,17.54
4/5/37,17.62
4/6/37,17.46
4/7/37,16.91
4/8/37,16.99
4/9/37,17.03
4/10/37,16.96
4/12/37,17.1
4/13/37,17.28
4/14/37,17.3
4/15/37,17.23
4/16/37,17.16
4/17/37,17.07
4/19/37,17.13
4/20/37,17.18
4/21/37,17.41
4/22/37,17.19
4/23/37,16.85
4/24/37,16.74
4/26/37,16.16
4/27/37,16.43
4/28/37,15.99
4/29/37,15.99
4/30/37,16.43
5/1/37,16.43
5/3/37,16.47
5/4/37,16.73
5/5/37,16.59
5/6/37,16.71
5/7/37,16.65
5/8/37,16.6
5/10/37,16.28
5/11/37,16.29
5/12/37,16.19
5/13/37,15.65
5/14/37,15.81
5/15/37,15.83
5/17/37,15.62
5/18/37,15.88
5/19/37,15.84
5/20/37,16.26
5/21/37,16.27
5/22/37,16.49
5/24/37,16.46
5/25/37,16.25
5/26/37,16.23
5/27/37,16.26
5/28/37,16.26
6/1/37,15.96
6/2/37,16.07
6/3/37,16.1
6/4/37,16.28
6/5/37,16.25
6/7/37,16.13
6/8/37,16.18
6/9/37,16.04
6/10/37,15.94
6/11/37,15.73
6/12/37,15.59
6/14/37,15.2
6/15/37,15.34
6/16/37,15.18
6/17/37,15.39
6/18/37,15.51
6/19/37,15.47
6/21/37,15.35
6/22/37,15.38
6/23/37,15.51
6/24/37,15.62
6/25/37,15.52
6/26/37,15.36
6/28/37,15.12
6/29/37,15.14
6/30/37,15.4
7/1/37,15.47
7/2/37,15.7
7/6/37,16.25
7/7/37,16.37
7/8/37,16.4
7/9/37,16.32
7/10/37,16.28
7/12/37,16.54
7/13/37,16.4
7/14/37,16.38
7/15/37,16.46
7/16/37,16.42
7/17/37,16.44
7/19/37,16.74
7/20/37,16.94
7/21/37,16.82
7/22/37,16.87
7/23/37,16.94
7/24/37,17.1
7/26/37,17.06
7/27/37,17.04
7/28/37,16.78
7/29/37,16.72
7/30/37,16.77
7/31/37,16.98
8/2/37,17.07
8/3/37,16.93
8/4/37,17.02
8/5/37,16.91
8/6/37,16.85
8/7/37,17.01
8/9/37,17.07
8/10/37,17.04
8/11/37,17.01
8/12/37,17.1
8/13/37,17.27
8/14/37,17.32
8/16/37,17.17
8/17/37,17.07
8/18/37,16.91
8/19/37,16.66
8/20/37,16.49
8/21/37,16.59
8/23/37,16.46
8/24/37,16.59
8/25/37,16.47
8/26/37,16.15
8/27/37,15.88
8/28/37,15.91
8/30/37,16.12
8/31/37,16.04
9/1/37,15.61
9/2/37,15.36
9/3/37,15.46
9/4/37,15.58
9/7/37,14.69
9/8/37,14.61
9/9/37,14.98
9/10/37,14.19
9/11/37,14.43
9/13/37,14.23
9/14/37,14.68
9/15/37,14.61
9/16/37,14.89
9/17/37,14.57
9/18/37,14.17
9/20/37,13.94
9/21/37,14.08
9/22/37,14.14
9/23/37,13.79
9/24/37,13.2
9/25/37,13.09
9/27/37,13.63
9/28/37,13.72
9/29/37,13.79
9/30/37,13.76
10/1/37,13.72
10/2/37,13.76
10/4/37,13.59
